ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
EtGTctFb8us_fB3M6y9t8XF0tgr-ES52ciapgzB6uWw,2013-10-20T04:46:25,2013-10-20T04:46:25,Not﻿ the buggotii,Not﻿ the buggotii,17,0,skylarcharron80,skylarcharron80,UCsM3iuy8_11riNHuGMEbDog
EtGTctFb8uuGGkSFPKZsQHHn4LACmPaXLrg67dWHYQU,2013-10-20T04:40:44,2013-10-20T04:40:44,Not a﻿ Bugatti xD,Not a﻿ Bugatti xD,17,0,xXBigxHappyXx,xXBigxHappyXx,UC1eeb24ahaKtxkE71C-_bnA
EtGTctFb8utNujjhdye8Kct9aZ_pNijxd4teuxLi0jI,2013-10-20T04:35:21,2013-10-20T04:35:21,Not Bugatti﻿,Not Bugatti﻿,12,0,Random Blades,jHY5rzOTsEyroihp6EDVzA,UCjHY5rzOTsEyroihp6EDVzA
EtGTctFb8uuNrGh21jvlCYdCGa2zbgBAVhMOFffnO04,2013-10-20T04:22:32,2013-10-20T04:22:32,Thats a ZONDA GET ...,Thats a ZONDA GET out of the House and LEarn Some Cars like a Real Man﻿,71,0,MotoMeSo,MotoMeSo,UCcOjIDem2b2G4V5eKzPHy9Q
EtGTctFb8ustKvpjoWG_Ltf74jlbEiukx9ARIFDe-tA,2013-10-20T04:10:57,2013-10-20T04:10:57,I picked to kill ...,I picked to kill neither cause﻿ I just couldn't do it,53,0,Debra Lucassen,debhotts,UCY05oivyRsU4C-h4AgHPpxw
EtGTctFb8uvCCgefFvam_qLgOH86FMLmmda9Pds1JCM,2013-10-20T04:10:54,2013-10-20T04:10:54,Zonda﻿,Zonda﻿,6,0,nicklaus77,p6go89bBsJcQ381cguvqsw,UCp6go89bBsJcQ381cguvqsw
EtGTctFb8ustHSMNR6NxvFaizN1n8TKHvFBrnheJQEs,2013-10-20T04:10:47,2013-10-20T04:10:47,Zinfandel﻿,Zinfandel﻿,10,0,nicklaus77,p6go89bBsJcQ381cguvqsw,UCp6go89bBsJcQ381cguvqsw
EtGTctFb8uu8dceEgpRc9kWstd_4R0DqgIeaWi28LWo,2013-10-20T04:10:38,2013-10-20T04:10:38,That's not a ...,That's not a Bugatti it's a pagandi Zinfandel﻿,46,0,nicklaus77,p6go89bBsJcQ381cguvqsw,UCp6go89bBsJcQ381cguvqsw
EtGTctFb8uuEqsqMPN1xvTquiGRI3WE8t7oF5zSo3Mo,2013-10-20T04:01:18,2013-10-20T04:01:18,C of﻿ course,C of﻿ course,12,0,ColicSpartan443,ColicSpartan443,UC1e2feCGPo5T_exLzYN5BQg
EtGTctFb8uuo38sbtlDW64CfQXNKkxfRYYAjSe3Cn-4,2013-10-20T03:44:13,2013-10-20T03:44:13,That wasn't a ...,That wasn't a bugatti. It wasn't a Ferrari  but﻿ same dealership,64,0,zambiestabie99,zambiestabie99,UCfWty2TyXAzogUFozKUrejw
EtGTctFb8utWvFMbvD3MjiRe7B0rnWd4NMHtMp_zeG8,2013-10-20T03:38:10,2013-10-20T03:38:10,D u get﻿ rich for ...,D u get﻿ rich for choose a,26,0,eric cancela,n7MOAGW0b1xyMB_hesAJvQ,UCn7MOAGW0b1xyMB_hesAJvQ
EtGTctFb8uvXjHV9quRDfB5mecN28F2MlwUZ5mWr448,2013-10-20T03:34:15,2013-10-20T03:34:15,Killed﻿ trevor,Killed﻿ trevor,14,0,MrDTex34,MrDTex34,UCFkja5Xcy-R2psNIaXo7C0A
EtGTctFb8uu5pjMF082zPdcs_r8LW5PDoB9s_Fv94ZA,2013-10-20T03:06:45,2013-10-20T03:06:45,It's called Batman﻿ ...,It's called Batman﻿ Arkham Origins,34,0,GameNationNetwork,Uberfalooshfilms,UC6-ha9PZlSYFwrWN35qbHeQ
EtGTctFb8utskeARPIFgxeULkMKmsCfwjnB2ucZejFk,2013-10-20T03:04:16,2013-10-20T03:04:16,I spelled that ...,I spelled that wrong﻿,21,0,James Killen,FFCHD20vniu7O4_XK87cFw,UCFFCHD20vniu7O4_XK87cFw
EtGTctFb8uuuBwFkfx7SAixhQdjIR5ehpiceyqVGnxQ,2013-10-20T03:04:02,2013-10-20T03:04:02,Ur﻿ car looks like ...,Ur﻿ car looks like a micrlarin,30,0,James Killen,FFCHD20vniu7O4_XK87cFw,UCFFCHD20vniu7O4_XK87cFw
