ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
c6aWb9CtgiL2HFKwfHGQYQ5zYClbFbZYSLOBSxOx5NU,2013-10-01T02:40:40,2013-10-01T02:40:40,as duas gostoza ta ...,as duas gostoza ta doido vey﻿,29,0,akiles guerrero,vfw1R1sNMipgiWF3xsce1A,UCvfw1R1sNMipgiWF3xsce1A
c6aWb9CtgiLRdNbXzJqZMfYwSiDHGIsuKw-HT38fJ7w,2013-09-30T23:51:50,2013-09-30T23:51:50,Bom﻿ kkkkkkkkkkkkkk,Bom﻿ kkkkkkkkkkkkkk,19,0,lennecastro88,lennecastro88,UCLK848CXD7fP4c1WOqZ9xZg
c6aWb9CtgiLSCmrgiRWWCxmIHz5EjbJD2022LLHXN9o,2013-09-30T17:29:05,2013-09-30T17:29:05,tudo﻿ a ver com o ...,tudo﻿ a ver com o verdadeiro muito massa!!!!!!!!!,49,0,hamilton silva,urBOzieNjNucLOmDbBhLQA,UCurBOzieNjNucLOmDbBhLQA
c6aWb9CtgiLcEQHR8nfTEi9k6PIMV4bvZe_jrW4c364,2013-09-30T06:54:33,2013-09-30T06:54:33,No﻿ final do vídeo ...,No﻿ final do vídeo diz que não é pra levar isso a sério   então morre qm tá reclamando "aí não sei oq sou beliebers não gostei que eles bagunçarem com o ídolo" vão tomar no c# leva a sério não porra !!,201,0,Mateus Alves,Ha_jMKc54e3RcbSlLTWCIw,UCHa_jMKc54e3RcbSlLTWCIw
c6aWb9CtgiLAAjlLR24tbIVOkugwuIGJfP56i97oQmY,2013-09-30T04:04:07,2013-09-30T04:04:07,TOMAR NO CU VCS ...,TOMAR NO CU VCS NÃO﻿ QUEREM NÉ  AI DEPOIS FALAM QUE AS BELIEBERS QUE  É CRIANÇA AS BELIEBERS QUE SÃO MAL COMIDAS E VCS   VCS NÃO FAZEM OUTRA COISA ALÉM DE PERTUBAR O ÍDOLO DAS OUTRAS PESSOAS ENTÃO TOMEM NO CU,208,0,Caitlinator Blogando,FfB9WAELarVdTGaqWQJowQ,UCFfB9WAELarVdTGaqWQJowQ
c6aWb9CtgiJRGQL5H8s1wWxPkt0mG22mlc5pi32nM2I,2013-09-30T19:05:40,2013-09-30T19:05:40,Tbm perturbam os ...,Tbm perturbam os MEUS ídolos﻿ k são os One direction e eu NÃO perturbo ninguém,78,0,Beatriz Lopes,Sabrina12linda,UCujTaQNMrVneUbptB_NZSeg
c6aWb9CtgiI4UcXwR8t8_xJA62R-3a4GUjo8LwETYtc,2013-09-29T23:55:57,2013-09-29T23:55:57,Muito﻿ bom!kkkkkkkkk,Muito﻿ bom!kkkkkkkkk,20,0,Douglas Araldi,t4L9zuRkjaTBTObmkcxlxg,UCt4L9zuRkjaTBTObmkcxlxg
c6aWb9CtgiK3qncUdpKRlIcUPdeLI2g7hyWValVOYAY,2013-09-29T22:35:45,2013-09-29T22:35:45,O Justin ganha 100 ...,O Justin ganha 100 milhões de dólares por﻿ show enquanto vc pede $ 1 00 para comprar pão.,89,0,macedo3210,macedo3210,UCBbN08SCEn1zwIcctfT6kcg
c6aWb9CtgiJ11WRh78C2VywyXL8fydKhhZy-1cGaa08,2013-09-30T19:11:47,2013-09-30T19:11:47,Minha mãe não dá $ ...,Minha mãe não dá $ 1 00 para comprar pao -.- sua se calhar da mas é uma cena k﻿ não me interessa,96,0,Beatriz Lopes,Sabrina12linda,UCujTaQNMrVneUbptB_NZSeg
c6aWb9CtgiKwvmQrrj8bxKvrEJVHjwcOIoh2-zvKBy8,2013-09-29T22:35:31,2013-09-29T22:35:31,é só uma parodia ...,é só uma parodia gente..eu sou belieber e ri do mesmo jeito porque a opçao sexual não e motivo pra deixar de gostar dele.para de fazer caso.﻿,141,0,Gabriela dos santos,29FvlJESn2hZnLf-Oup24A,UC29FvlJESn2hZnLf-Oup24A
