ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
173BhIiTfL9rgefs_CKWnhQOQeN-Xe4XjLHFHRnizM4,2013-10-20T15:41:30,2013-10-20T15:41:30,Also ﻿ ...,Also ﻿ FREE.INTERNET.,21,0,apekninja1580,apekninja,UCp-S9uIlF7KVYZOZgGouJgQ
173BhIiTfL_ubSTqMe1xV37TX81VO6MY6CsRRHZ6Se8,2013-10-20T15:40:24,2013-10-20T15:40:24,It's﻿ a perfect day ...,It's﻿ a perfect day really,26,0,daniel echeverry rodriguez,0qr9W__zwOfe2oREVhd8Sg,UC0qr9W__zwOfe2oREVhd8Sg
173BhIiTfL-JKU5rl7H7BJbZY0enGJJ4UIAWrQjh6ic,2013-10-20T15:36:16,2013-10-20T15:36:16,I want this﻿ song.,I want this﻿ song.,18,0,Derr Mann,k61gckMHrg25AHuA52J_ag,UCk61gckMHrg25AHuA52J_ag
173BhIiTfL-AdrNsku6d7hiIb6uj_WgL-QAmEbjssvA,2013-10-20T15:32:19,2013-10-20T15:32:19,can't wait!﻿,can't wait!﻿,12,0,James Hutton,omgthatskool54,UCkWQqAWXlAlq7dqWMMBeSew
173BhIiTfL8wky3x3NPUUWj7NMzXtSBtmmIMR7MkqVo,2013-10-20T15:27:50,2013-10-20T15:27:50,Isn't it time for ...,Isn't it time for our share of the cash? YEP!!! Gooogle " CASH TEACHER TRICK "" then hit the number one﻿ site. CLICK the PENNYST0CK' page to get all of the money you deserve!,174,0,frank milsl,K-kThXeGtqWBIYyQXbKf2g,UCK-kThXeGtqWBIYyQXbKf2g
173BhIiTfL-1kiH1KRB83TtZj3OZgn3mdE6Om4hkE6U,2013-10-20T15:27:17,2013-10-20T15:27:17,Get PS4  man. Lower ...,Get PS4  man. Lower prices  better﻿ games. No Microsoft spying.,63,0,ultibman5000,ultibman5000,UCcrM762MJnDET6BDPs-sIUg
173BhIiTfL8-O5anxUp6N4UrLrNSlH6JAG6AxzHF4nQ,2013-10-20T15:25:54,2013-10-20T15:25:54,This﻿ was honestly ...,This﻿ was honestly the only ad that I didn't skip over. XD,58,0,Veiados,Veiados,UCYi5tlI3G7jLUlJ9jYHM_hA
173BhIiTfL9iHWuHDi62YoEoyPgmAGplVPTIFIK0iA0,2013-10-20T15:12:59,2013-10-20T15:12:59,sony makes the best ...,sony makes the best commercials ever﻿ #epicness,47,0,Enrique Herrera,0J9LDpDywj1OPNTw9Ec_og,UC0J9LDpDywj1OPNTw9Ec_og
173BhIiTfL8pc34vw8jk5i1DGrzYfvzUPfwIj-2cD9M,2013-10-20T15:09:39,2013-10-20T15:09:39,MENYA POIMYT TOLKO﻿ ...,MENYA POIMYT TOLKO﻿ RUSSKIE!,28,0,antikflash,antikflash,UCTp_8pDxN80s6bdw78zj2HQ
173BhIiTfL-oTWToJxurABn9V6pYGq1X0VmKuK4RIas,2013-10-20T15:09:37,2013-10-20T15:09:37,playstation should ...,playstation should be the official sponser﻿ of the nba,54,0,Vern Daniel Kid,ZBJ3NPS24b1Gy1H8vfwGrQ,UCZBJ3NPS24b1Gy1H8vfwGrQ
